DATA;CHUVA (mm);NÍVEL (m);CHUVA CORRIGIDA;NÍVEL CORRIGIDO;COMENTARIOS CHUVA;COMENTARIOS NÍVEL
31/5/2019 01:15;0;1,19;0;1,19;;
31/5/2019 01:30;0;1,19;0;1,19;;
31/5/2019 01:45;0;1,19;0;1,19;;
31/5/2019 02:00;0;1,19;0;1,19;;
31/5/2019 02:15;0;1,19;0;1,19;;
31/5/2019 02:30;0;1,19;0;1,19;;
31/5/2019 02:45;0;1,19;0;1,19;;
31/5/2019 03:00;0;1,18;0;1,18;;
31/5/2019 03:15;0;1,18;0;1,18;;
31/5/2019 03:30;0;1,18;0;1,18;;
31/5/2019 03:45;0;1,18;0;1,18;;
31/5/2019 04:00;0;1,18;0;1,18;;
31/5/2019 04:15;0;1,17;0;1,17;;
31/5/2019 04:30;0;1,17;0;1,17;;
31/5/2019 04:45;0;1,17;0;1,17;;
31/5/2019 05:00;0;1,17;0;1,17;;
31/5/2019 05:15;0;1,16;0;1,16;;
31/5/2019 05:30;0;1,16;0;1,16;;
31/5/2019 05:45;0;1,16;0;1,16;;
31/5/2019 06:00;0;1,16;0;1,16;;
31/5/2019 06:15;0;1,16;0;1,16;;
31/5/2019 06:30;0;1,15;0;1,15;;
31/5/2019 06:45;0;1,15;0;1,15;;
31/5/2019 07:00;0;1,15;0;1,15;;
31/5/2019 07:15;0;1,15;0;1,15;;
31/5/2019 07:30;0;1,15;0;1,15;;
31/5/2019 07:45;0;1,14;0;1,14;;
31/5/2019 08:00;0;1,14;0;1,14;;
31/5/2019 08:15;0;1,14;0;1,14;;
31/5/2019 08:30;0;1,14;0;1,14;;
31/5/2019 08:45;0;1,13;0;1,13;;
31/5/2019 09:00;0;1,13;0;1,13;;
31/5/2019 09:15;0;1,13;0;1,13;;
31/5/2019 09:30;0;1,13;0;1,13;;
31/5/2019 09:45;0;1,13;0;1,13;;
31/5/2019 10:00;0;1,13;0;1,13;;
31/5/2019 10:15;0;1,13;0;1,13;;
31/5/2019 10:30;0;1,13;0;1,13;;
31/5/2019 10:45;0;1,13;0;1,13;;
31/5/2019 11:00;0;1,13;0;1,13;;
31/5/2019 11:15;0;1,13;0;1,13;;
31/5/2019 11:30;0;1,13;0;1,13;;
31/5/2019 11:45;0;1,14;0;1,14;;
31/5/2019 12:00;0;1,14;0;1,14;;
31/5/2019 12:15;0;1,13;0;1,13;;
31/5/2019 12:30;0;1,13;0;1,13;;
31/5/2019 12:45;0;1,13;0;1,13;;
31/5/2019 13:00;0;1,13;0;1,13;;
31/5/2019 13:15;0;1,14;0;1,14;;
31/5/2019 13:30;0;1,14;0;1,14;;
31/5/2019 13:45;0;1,14;0;1,14;;
31/5/2019 14:00;0;1,14;0;1,14;;
31/5/2019 14:15;0;1,15;0;1,15;;
31/5/2019 14:30;0;1,15;0;1,15;;
31/5/2019 14:45;0;1,16;0;1,16;;
31/5/2019 15:00;0;1,16;0;1,16;;
31/5/2019 15:15;0;1,15;0;1,15;;
31/5/2019 15:30;0;1,15;0;1,15;;
31/5/2019 15:45;0;1,16;0;1,16;;
31/5/2019 16:00;0;1,16;0;1,16;;
31/5/2019 16:15;0;1,17;0;1,17;;
31/5/2019 16:30;0;1,18;0;1,18;;
31/5/2019 16:45;0;1,18;0;1,18;;
31/5/2019 17:00;0;1,19;0;1,19;;
31/5/2019 17:15;0;1,19;0;1,19;;
31/5/2019 17:30;0;1,19;0;1,19;;
31/5/2019 17:45;0;1,19;0;1,19;;
31/5/2019 18:00;0;1,18;0;1,18;;
31/5/2019 18:15;0;1,18;0;1,18;;
31/5/2019 18:30;0;1,18;0;1,18;;
31/5/2019 18:45;0;1,17;0;1,17;;
31/5/2019 19:00;0;1,17;0;1,17;;
31/5/2019 19:15;0;1,17;0;1,17;;
31/5/2019 19:30;0;1,17;0;1,17;;
31/5/2019 19:45;0;1,17;0;1,17;;
31/5/2019 20:00;0;1,17;0;1,17;;
31/5/2019 20:15;0;1,17;0;1,17;;
31/5/2019 20:30;0;1,17;0;1,17;;
31/5/2019 20:45;0;1,17;0;1,17;;
31/5/2019 21:00;0;1,17;0;1,17;;
31/5/2019 21:15;0;1,17;0;1,17;;
31/5/2019 21:30;0;1,17;0;1,17;;
31/5/2019 21:45;0;1,17;0;1,17;;
31/5/2019 22:00;0;1,17;0;1,17;;
31/5/2019 22:15;0;1,17;0;1,17;;
31/5/2019 22:30;0;1,17;0;1,17;;
31/5/2019 22:45;0;1,17;0;1,17;;
31/5/2019 23:00;0;1,17;0;1,17;;
31/5/2019 23:15;0;1,17;0;1,17;;
31/5/2019 23:30;0;1,17;0;1,17;;
31/5/2019 23:45;0;1,17;0;1,17;;
1/6/2019 00:00;0;1,17;0;1,17;;
1/6/2019 00:15;0;1,17;0;1,17;;
1/6/2019 00:30;0;1,17;0;1,17;;
1/6/2019 00:45;0;1,17;0;1,17;;
1/6/2019 01:00;0;1,17;0;1,17;;
1/6/2019 01:15;0;1,17;0;1,17;;
1/6/2019 01:30;0;1,17;0;1,17;;
1/6/2019 01:45;0;1,17;0;1,17;;
1/6/2019 02:00;0;1,17;0;1,17;;
1/6/2019 02:15;0;1,16;0;1,16;;
1/6/2019 02:30;0;1,16;0;1,16;;
1/6/2019 02:45;0;1,16;0;1,16;;
1/6/2019 03:00;0;1,16;0;1,16;;
1/6/2019 03:15;0;1,16;0;1,16;;
1/6/2019 03:30;0;1,16;0;1,16;;
1/6/2019 03:45;0;1,15;0;1,15;;
1/6/2019 04:00;0;1,15;0;1,15;;
1/6/2019 04:15;0;1,15;0;1,15;;
1/6/2019 04:30;0;1,15;0;1,15;;
1/6/2019 04:45;0;1,15;0;1,15;;
1/6/2019 05:00;0;1,15;0;1,15;;
1/6/2019 05:15;0;1,15;0;1,15;;
1/6/2019 05:30;0;1,14;0;1,14;;
1/6/2019 05:45;0;1,14;0;1,14;;
1/6/2019 06:00;0;1,14;0;1,14;;
1/6/2019 06:15;0;1,14;0;1,14;;
1/6/2019 06:30;0;1,14;0;1,14;;
1/6/2019 06:45;0;1,13;0;1,13;;
1/6/2019 07:00;0;1,13;0;1,13;;
1/6/2019 07:15;0;1,13;0;1,13;;
1/6/2019 07:30;0;1,13;0;1,13;;
1/6/2019 07:45;0;1,13;0;1,13;;
1/6/2019 08:00;0;1,13;0;1,13;;
1/6/2019 08:15;0;1,12;0;1,12;;
1/6/2019 08:30;0;1,12;0;1,12;;
1/6/2019 08:45;0;1,12;0;1,12;;
1/6/2019 09:00;0;1,12;0;1,12;;
1/6/2019 09:15;0;1,12;0;1,12;;
1/6/2019 09:30;0;1,12;0;1,12;;
1/6/2019 09:45;0;1,11;0;1,11;;
1/6/2019 10:00;0;1,12;0;1,12;;
1/6/2019 10:15;0;1,12;0;1,12;;
1/6/2019 10:30;0;1,12;0;1,12;;
1/6/2019 10:45;0;1,12;0;1,12;;
1/6/2019 11:00;0;1,12;0;1,12;;
1/6/2019 11:15;0;1,12;0;1,12;;
1/6/2019 11:30;0;1,12;0;1,12;;
1/6/2019 11:45;0;1,13;0;1,13;;
1/6/2019 12:00;0;1,12;0;1,12;;
1/6/2019 12:15;0;1,12;0;1,12;;
1/6/2019 12:30;0;1,11;0;1,11;;
1/6/2019 12:45;0;1,12;0;1,12;;
1/6/2019 13:00;0;1,12;0;1,12;;
1/6/2019 13:15;0;1,12;0;1,12;;
1/6/2019 13:30;0;1,12;0;1,12;;
1/6/2019 13:45;0;1,12;0;1,12;;
1/6/2019 14:00;0;1,13;0;1,13;;
1/6/2019 14:15;0;1,14;0;1,14;;
1/6/2019 14:30;0;1,14;0;1,14;;
1/6/2019 14:45;0;1,15;0;1,15;;
1/6/2019 15:00;0;1,14;0;1,14;;
1/6/2019 15:15;0;1,14;0;1,14;;
1/6/2019 15:30;0;1,14;0;1,14;;
1/6/2019 15:45;0;1,14;0;1,14;;
1/6/2019 16:00;0;1,15;0;1,15;;
1/6/2019 16:15;0;1,15;0;1,15;;
1/6/2019 16:30;0;1,16;0;1,16;;
1/6/2019 16:45;0;1,16;0;1,16;;
1/6/2019 17:00;0;1,16;0;1,16;;
1/6/2019 17:15;0;1,16;0;1,16;;
1/6/2019 17:30;0;1,16;0;1,16;;
1/6/2019 17:45;0;1,16;0;1,16;;
1/6/2019 18:00;0;1,16;0;1,16;;
1/6/2019 18:15;0;1,16;0;1,16;;
1/6/2019 18:30;0;1,15;0;1,15;;
1/6/2019 18:45;0;1,15;0;1,15;;
1/6/2019 19:00;0;1,16;0;1,16;;
1/6/2019 19:15;0;1,15;0;1,15;;
1/6/2019 19:30;0;1,15;0;1,15;;
1/6/2019 19:45;0;1,15;0;1,15;;
1/6/2019 20:00;0;1,15;0;1,15;;
1/6/2019 20:15;0;1,16;0;1,16;;
1/6/2019 20:30;0;1,16;0;1,16;;
1/6/2019 20:45;0;1,15;0;1,15;;
1/6/2019 21:00;0;1,16;0;1,16;;
1/6/2019 21:15;0;1,16;0;1,16;;
1/6/2019 21:30;0;1,16;0;1,16;;
1/6/2019 21:45;0;1,16;0;1,16;;
1/6/2019 22:00;0;1,16;0;1,16;;
1/6/2019 22:15;0;1,16;0;1,16;;
1/6/2019 22:30;15,4;1,16;15,4;1,16;;
1/6/2019 22:45;10,6;1,17;10,6;1,17;;
1/6/2019 23:00;4,8;1,17;4,8;1,17;;
1/6/2019 23:15;0,199999999999999;1,18;0,199999999999999;1,18;;
1/6/2019 23:30;0;1,18;0;1,18;;
1/6/2019 23:45;0;1,2;0;1,2;;
2/6/2019 00:00;0;1,42;0;1,42;;
2/6/2019 00:15;0;1,6;0;1,6;;
2/6/2019 00:30;0;1,76;0;1,76;;
2/6/2019 00:45;0,199999999999999;1,88;0,199999999999999;1,88;;
2/6/2019 01:00;0;1,97;0;1,97;;
2/6/2019 01:15;0;2,04;0;2,04;;
2/6/2019 01:30;0;2,1;0;2,1;;
2/6/2019 01:45;0;2,14;0;2,14;;
2/6/2019 02:00;0;2,14;0;2,14;;
2/6/2019 02:15;0;2,12;0;2,12;;
2/6/2019 02:30;0;2,07;0;2,07;;
2/6/2019 02:45;0;2;0;2;;
2/6/2019 03:00;0;1,92;0;1,92;;
2/6/2019 03:15;0;1,84;0;1,84;;
2/6/2019 03:30;0;1,77;0;1,77;;
2/6/2019 03:45;0;1,71;0;1,71;;
2/6/2019 04:00;0;1,66;0;1,66;;
2/6/2019 04:15;0;1,63;0;1,63;;
2/6/2019 04:30;0;1,6;0;1,6;;
2/6/2019 04:45;0;1,57;0;1,57;;
2/6/2019 05:00;0;1,55;0;1,55;;
2/6/2019 05:15;0;1,53;0;1,53;;
2/6/2019 05:30;0;1,51;0;1,51;;
2/6/2019 05:45;0;1,5;0;1,5;;
2/6/2019 06:00;0;1,48;0;1,48;;
2/6/2019 06:15;0;1,47;0;1,47;;
2/6/2019 06:30;0;1,46;0;1,46;;
2/6/2019 06:45;0;1,44;0;1,44;;
2/6/2019 07:00;0;1,43;0;1,43;;
2/6/2019 07:15;0;1,42;0;1,42;;
2/6/2019 07:30;0;1,41;0;1,41;;
2/6/2019 07:45;0;1,4;0;1,4;;
2/6/2019 08:00;0;1,39;0;1,39;;
2/6/2019 08:15;0;1,38;0;1,38;;
2/6/2019 08:30;0;1,37;0;1,37;;
2/6/2019 08:45;0;1,36;0;1,36;;
2/6/2019 09:00;0;1,36;0;1,36;;
2/6/2019 09:15;0;1,35;0;1,35;;
2/6/2019 09:30;0;1,34;0;1,34;;
2/6/2019 09:45;0;1,33;0;1,33;;
2/6/2019 10:00;0;1,32;0;1,32;;
2/6/2019 10:15;0;1,32;0;1,32;;
2/6/2019 10:30;0;1,31;0;1,31;;
2/6/2019 10:45;0;1,31;0;1,31;;
2/6/2019 11:00;0;1,31;0;1,31;;
2/6/2019 11:15;0;1,33;0;1,33;;
2/6/2019 11:30;0;1,32;0;1,32;;
2/6/2019 11:45;0;1,3;0;1,3;;
2/6/2019 12:00;0;1,29;0;1,29;;
2/6/2019 12:15;0;1,28;0;1,28;;
2/6/2019 12:30;0,199999999999999;1,27;0,199999999999999;1,27;;
2/6/2019 12:45;0,200000000000003;1,27;0,200000000000003;1,27;;
2/6/2019 13:00;0;1,26;0;1,26;;
2/6/2019 13:15;0;1,26;0;1,26;;
2/6/2019 13:30;1,2;1,26;1,2;1,26;;
2/6/2019 13:45;0;1,26;0;1,26;;
2/6/2019 14:00;0;1,26;0;1,26;;
2/6/2019 14:15;0;1,26;0;1,26;;
2/6/2019 14:30;0;1,26;0;1,26;;
2/6/2019 14:45;0;1,26;0;1,26;;
2/6/2019 15:00;0;1,26;0;1,26;;
2/6/2019 15:15;0;1,26;0;1,26;;
2/6/2019 15:30;0;1,27;0;1,27;;
2/6/2019 15:45;0;1,28;0;1,28;;
2/6/2019 16:00;0;1,28;0;1,28;;
2/6/2019 16:15;0;1,28;0;1,28;;
2/6/2019 16:30;0;1,28;0;1,28;;
2/6/2019 16:45;0;1,29;0;1,29;;
2/6/2019 17:00;0;1,29;0;1,29;;
2/6/2019 17:15;0;1,29;0;1,29;;
2/6/2019 17:30;0;1,29;0;1,29;;
2/6/2019 17:45;0;1,29;0;1,29;;
2/6/2019 18:00;0;1,29;0;1,29;;
2/6/2019 18:15;0;1,29;0;1,29;;
2/6/2019 18:30;0;1,29;0;1,29;;
2/6/2019 18:45;0;1,29;0;1,29;;
2/6/2019 19:00;0;1,29;0;1,29;;
2/6/2019 19:15;0;1,29;0;1,29;;
2/6/2019 19:30;0;1,28;0;1,28;;
2/6/2019 19:45;0;1,28;0;1,28;;
2/6/2019 20:00;0;1,28;0;1,28;;
2/6/2019 20:15;0;1,28;0;1,28;;
2/6/2019 20:30;0;1,28;0;1,28;;
2/6/2019 20:45;0;1,27;0;1,27;;
2/6/2019 21:00;0;1,27;0;1,27;;
2/6/2019 21:15;0;1,27;0;1,27;;
2/6/2019 21:30;0;1,27;0;1,27;;
2/6/2019 21:45;0;1,26;0;1,26;;
2/6/2019 22:00;0;1,26;0;1,26;;
2/6/2019 22:15;0;1,26;0;1,26;;
2/6/2019 22:30;0;1,26;0;1,26;;
2/6/2019 22:45;0;1,25;0;1,25;;
2/6/2019 23:00;0;1,25;0;1,25;;
2/6/2019 23:15;0;1,25;0;1,25;;
2/6/2019 23:30;0;1,24;0;1,24;;
2/6/2019 23:45;0;1,24;0;1,24;;
3/6/2019 00:00;0;1,24;0;1,24;;
3/6/2019 00:15;0;1,24;0;1,24;;
3/6/2019 00:30;0;1,23;0;1,23;;
3/6/2019 00:45;0;1,23;0;1,23;;
3/6/2019 01:00;0;1,23;0;1,23;;
3/6/2019 01:15;0;1,23;0;1,23;;
3/6/2019 01:30;0;1,22;0;1,22;;
3/6/2019 01:45;0;1,22;0;1,22;;
3/6/2019 02:00;0;1,22;0;1,22;;
3/6/2019 02:15;0;1,21;0;1,21;;
3/6/2019 02:30;0;1,21;0;1,21;;
3/6/2019 02:45;0;1,21;0;1,21;;
3/6/2019 03:00;0;1,2;0;1,2;;
3/6/2019 03:15;0;1,2;0;1,2;;
3/6/2019 03:30;0;1,2;0;1,2;;
3/6/2019 03:45;0;1,19;0;1,19;;
3/6/2019 04:00;0;1,19;0;1,19;;
3/6/2019 04:15;0;1,19;0;1,19;;
3/6/2019 04:30;0;1,18;0;1,18;;
3/6/2019 04:45;0;1,18;0;1,18;;
3/6/2019 05:00;0;1,18;0;1,18;;
3/6/2019 05:15;0;1,18;0;1,18;;
3/6/2019 05:30;0;1,17;0;1,17;;
3/6/2019 05:45;0;1,17;0;1,17;;
3/6/2019 06:00;0;1,17;0;1,17;;
3/6/2019 06:15;0;1,17;0;1,17;;
3/6/2019 06:30;0;1,16;0;1,16;;
3/6/2019 06:45;0;1,16;0;1,16;;
3/6/2019 07:00;0;1,16;0;1,16;;
3/6/2019 07:15;0;1,15;0;1,15;;
3/6/2019 07:30;0;1,15;0;1,15;;
3/6/2019 07:45;0;1,15;0;1,15;;
3/6/2019 08:00;0;1,14;0;1,14;;
3/6/2019 08:15;0;1,14;0;1,14;;
3/6/2019 08:30;0;1,14;0;1,14;;
3/6/2019 08:45;0;1,14;0;1,14;;
3/6/2019 09:00;0;1,13;0;1,13;;
3/6/2019 09:15;0;1,13;0;1,13;;
3/6/2019 09:30;0;1,13;0;1,13;;
3/6/2019 09:45;0;1,12;0;1,12;;
3/6/2019 10:00;0;1,12;0;1,12;;
3/6/2019 10:15;0;1,12;0;1,12;;
3/6/2019 10:30;0;1,12;0;1,12;;
3/6/2019 10:45;0;1,12;0;1,12;;
3/6/2019 11:00;0;1,12;0;1,12;;
3/6/2019 11:15;0;1,12;0;1,12;;
3/6/2019 11:30;0;1,13;0;1,13;;
3/6/2019 11:45;0;1,13;0;1,13;;
3/6/2019 12:00;0;1,12;0;1,12;;
3/6/2019 12:15;0;1,12;0;1,12;;
3/6/2019 12:30;0;1,12;0;1,12;;
3/6/2019 12:45;0;1,12;0;1,12;;
3/6/2019 13:00;0;1,12;0;1,12;;
3/6/2019 13:15;0;1,12;0;1,12;;
3/6/2019 13:30;0;1,13;0;1,13;;
3/6/2019 13:45;0;1,14;0;1,14;;
3/6/2019 14:00;0;1,14;0;1,14;;
3/6/2019 14:15;0;1,14;0;1,14;;
3/6/2019 14:30;0;1,14;0;1,14;;
3/6/2019 14:45;0;1,14;0;1,14;;
3/6/2019 15:00;0;1,15;0;1,15;;
3/6/2019 15:15;0;1,15;0;1,15;;
3/6/2019 15:30;0;1,15;0;1,15;;
3/6/2019 15:45;0;1,16;0;1,16;;
3/6/2019 16:00;0;1,16;0;1,16;;
3/6/2019 16:15;0;1,17;0;1,17;;
3/6/2019 16:30;0;1,17;0;1,17;;
3/6/2019 16:45;3,2;1,17;3,2;1,17;;
3/6/2019 17:00;0,200000000000003;1,17;0,200000000000003;1,17;;
3/6/2019 17:15;0,199999999999996;1,17;0,199999999999996;1,17;;
3/6/2019 17:30;2,2;1,17;2,2;1,17;;
3/6/2019 17:45;2,6;1,17;2,6;1,17;;
3/6/2019 18:00;0,799999999999997;1,18;0,799999999999997;1,18;;
3/6/2019 18:15;0,399999999999999;1,18;0,399999999999999;1,18;;
3/6/2019 18:30;3,2;1,18;3,2;1,18;;
3/6/2019 18:45;0,399999999999999;1,18;0,399999999999999;1,18;;
3/6/2019 19:00;0;1,19;0;1,19;;
3/6/2019 19:15;0;1,19;0;1,19;;
3/6/2019 19:30;0;1,19;0;1,19;;
3/6/2019 19:45;0;1,21;0;1,21;;
3/6/2019 20:00;0;1,22;0;1,22;;
3/6/2019 20:15;0;1,25;0;1,25;;
3/6/2019 20:30;0;1,28;0;1,28;;
3/6/2019 20:45;0;1,32;0;1,32;;
3/6/2019 21:00;0;1,34;0;1,34;;
3/6/2019 21:15;0;1,36;0;1,36;;
3/6/2019 21:30;0;1,37;0;1,37;;
3/6/2019 21:45;0;1,37;0;1,37;;
3/6/2019 22:00;0;1,36;0;1,36;;
3/6/2019 22:15;0;1,36;0;1,36;;
3/6/2019 22:30;0;1,35;0;1,35;;
3/6/2019 22:45;0;1,35;0;1,35;;
3/6/2019 23:00;0;1,34;0;1,34;;
3/6/2019 23:15;0;1,33;0;1,33;;
3/6/2019 23:30;0;1,32;0;1,32;;
3/6/2019 23:45;0;1,31;0;1,31;;
4/6/2019 00:00;0;1,31;0;1,31;;
4/6/2019 00:15;0;1,3;0;1,3;;
4/6/2019 00:30;0;1,3;0;1,3;;
4/6/2019 00:45;0;1,29;0;1,29;;
4/6/2019 01:00;0;1,29;0;1,29;;
4/6/2019 01:15;0;1,28;0;1,28;;
4/6/2019 01:30;0;1,28;0;1,28;;
4/6/2019 01:45;0;1,28;0;1,28;;
4/6/2019 02:00;0;1,28;0;1,28;;
4/6/2019 02:15;0;1,27;0;1,27;;
4/6/2019 02:30;0;1,27;0;1,27;;
4/6/2019 02:45;0;1,27;0;1,27;;
4/6/2019 03:00;0;1,26;0;1,26;;
4/6/2019 03:15;0;1,26;0;1,26;;
4/6/2019 03:30;0;1,25;0;1,25;;
4/6/2019 03:45;0;1,25;0;1,25;;
4/6/2019 04:00;0;1,24;0;1,24;;
4/6/2019 04:15;0;1,24;0;1,24;;
4/6/2019 04:30;0;1,24;0;1,24;;
4/6/2019 04:45;0;1,23;0;1,23;;
4/6/2019 05:00;0;1,23;0;1,23;;
4/6/2019 05:15;0;1,22;0;1,22;;
4/6/2019 05:30;0;1,22;0;1,22;;
4/6/2019 05:45;0;1,21;0;1,21;;
4/6/2019 06:00;0;1,21;0;1,21;;
4/6/2019 06:15;0;1,21;0;1,21;;
4/6/2019 06:30;0;1,2;0;1,2;;
4/6/2019 06:45;0;1,2;0;1,2;;
4/6/2019 07:00;0;1,2;0;1,2;;
4/6/2019 07:15;0;1,19;0;1,19;;
4/6/2019 07:30;0,200000000000003;1,19;0,200000000000003;1,19;;
4/6/2019 07:45;0;1,19;0;1,19;;
4/6/2019 08:00;0;1,18;0;1,18;;
4/6/2019 08:15;0;1,18;0;1,18;;
4/6/2019 08:30;0;1,18;0;1,18;;
4/6/2019 08:45;0;1,17;0;1,17;;
4/6/2019 09:00;0,599999999999994;1,17;0,599999999999994;1,17;;
4/6/2019 09:15;0,400000000000006;1,16;0,400000000000006;1,16;;
4/6/2019 09:30;0,199999999999996;1,16;0,199999999999996;1,16;;
4/6/2019 09:45;0,600000000000002;1,15;0,600000000000002;1,15;;
4/6/2019 10:00;0,200000000000003;1,15;0,200000000000003;1,15;;
4/6/2019 10:15;0,199999999999996;1,15;0,199999999999996;1,15;;
4/6/2019 10:30;0;1,14;0;1,14;;
4/6/2019 10:45;0;1,14;0;1,14;;
4/6/2019 11:00;0;1,14;0;1,14;;
4/6/2019 11:15;0;1,14;0;1,14;;
4/6/2019 11:30;0;1,14;0;1,14;;
4/6/2019 11:45;0;1,14;0;1,14;;
4/6/2019 12:00;0;1,14;0;1,14;;
4/6/2019 12:15;0;1,14;0;1,14;;
4/6/2019 12:30;0;1,14;0;1,14;;
4/6/2019 12:45;0;1,14;0;1,14;;
4/6/2019 13:00;0;1,14;0;1,14;;
4/6/2019 13:15;0;1,15;0;1,15;;
4/6/2019 13:30;0;1,15;0;1,15;;
4/6/2019 13:45;0;1,15;0;1,15;;
4/6/2019 14:00;0;1,16;0;1,16;;
4/6/2019 14:15;0;1,16;0;1,16;;
4/6/2019 14:30;0;1,16;0;1,16;;
4/6/2019 14:45;0;1,16;0;1,16;;
4/6/2019 15:00;0;1,16;0;1,16;;
4/6/2019 15:15;0;1,17;0;1,17;;
4/6/2019 15:30;0;1,17;0;1,17;;
4/6/2019 15:45;0;1,17;0;1,17;;
4/6/2019 16:00;0;1,17;0;1,17;;
4/6/2019 16:15;0;1,17;0;1,17;;
4/6/2019 16:30;0;1,17;0;1,17;;
4/6/2019 16:45;0;1,17;0;1,17;;
4/6/2019 17:00;0,200000000000003;1,17;0,200000000000003;1,17;;
4/6/2019 17:15;0;1,17;0;1,17;;
4/6/2019 17:30;0;1,17;0;1,17;;
4/6/2019 17:45;0;1,17;0;1,17;;
4/6/2019 18:00;0;1,17;0;1,17;;
4/6/2019 18:15;0;1,16;0;1,16;;
4/6/2019 18:30;0;1,16;0;1,16;;
4/6/2019 18:45;0;1,16;0;1,16;;
4/6/2019 19:00;0;1,16;0;1,16;;
4/6/2019 19:15;0;1,16;0;1,16;;
4/6/2019 19:30;0;1,15;0;1,15;;
4/6/2019 19:45;0,199999999999996;1,15;0,199999999999996;1,15;;
4/6/2019 20:00;0;1,15;0;1,15;;
4/6/2019 20:15;0;1,14;0;1,14;;
4/6/2019 20:30;0;1,14;0;1,14;;
4/6/2019 20:45;0;1,13;0;1,13;;
4/6/2019 21:00;0;1,13;0;1,13;;
4/6/2019 21:15;0;1,13;0;1,13;;
4/6/2019 21:30;0;1,12;0;1,12;;
4/6/2019 21:45;0;1,12;0;1,12;;
4/6/2019 22:00;0;1,12;0;1,12;;
4/6/2019 22:15;0;1,11;0;1,11;;
4/6/2019 22:30;0;1,11;0;1,11;;
4/6/2019 22:45;0;1,11;0;1,11;;
4/6/2019 23:00;0;1,1;0;1,1;;
4/6/2019 23:15;0;1,1;0;1,1;;
4/6/2019 23:30;0;1,1;0;1,1;;
4/6/2019 23:45;0;1,09;0;1,09;;
5/6/2019 00:00;0;1,09;0;1,09;;
5/6/2019 00:15;0;1,09;0;1,09;;
5/6/2019 00:30;0;1,09;0;1,09;;
5/6/2019 00:45;0;1,09;0;1,09;;
5/6/2019 01:00;0;1,08;0;1,08;;
5/6/2019 01:15;0;1,08;0;1,08;;
5/6/2019 01:30;0;1,08;0;1,08;;
5/6/2019 01:45;0;1,07;0;1,07;;
5/6/2019 02:00;0;1,07;0;1,07;;
5/6/2019 02:15;0;1,07;0;1,07;;
5/6/2019 02:30;0;1,07;0;1,07;;
5/6/2019 02:45;0;1,07;0;1,07;;
5/6/2019 03:00;0;1,06;0;1,06;;
5/6/2019 03:15;0;1,06;0;1,06;;
5/6/2019 03:30;0;1,05;0;1,05;;
5/6/2019 03:45;0;1,05;0;1,05;;
5/6/2019 04:00;0;1,05;0;1,05;;
5/6/2019 04:15;0;1,05;0;1,05;;
5/6/2019 04:30;0;1,05;0;1,05;;
5/6/2019 04:45;0;1,04;0;1,04;;
5/6/2019 05:00;0;1,04;0;1,04;;
5/6/2019 05:15;0;1,04;0;1,04;;
5/6/2019 05:30;0;1,04;0;1,04;;
5/6/2019 05:45;0;1,04;0;1,04;;
5/6/2019 06:00;0;1,04;0;1,04;;
5/6/2019 06:15;0;1,04;0;1,04;;
5/6/2019 06:30;0,200000000000003;1,04;0,200000000000003;1,04;;
5/6/2019 06:45;0;1,03;0;1,03;;
5/6/2019 07:00;0;1,03;0;1,03;;
5/6/2019 07:15;0,799999999999997;1,03;0,799999999999997;1,03;;
5/6/2019 07:30;0,200000000000003;1,03;0,200000000000003;1,03;;
5/6/2019 07:45;0;1,03;0;1,03;;
5/6/2019 08:00;0;1,03;0;1,03;;
5/6/2019 08:15;0;1,03;0;1,03;;
5/6/2019 08:30;0;1,03;0;1,03;;
5/6/2019 08:45;0;1,03;0;1,03;;
5/6/2019 09:00;0;1,03;0;1,03;;
5/6/2019 09:15;0;1,03;0;1,03;;
5/6/2019 09:30;0;1,03;0;1,03;;
5/6/2019 09:45;0;1,03;0;1,03;;
5/6/2019 10:00;0;1,03;0;1,03;;
5/6/2019 10:15;0;1,03;0;1,03;;
5/6/2019 10:30;0,200000000000003;1,03;0,200000000000003;1,03;;
5/6/2019 10:45;0,199999999999996;1,03;0,199999999999996;1,03;;
5/6/2019 11:00;0,200000000000003;1,03;0,200000000000003;1,03;;
5/6/2019 11:15;0;1,03;0;1,03;;
5/6/2019 11:30;0;1,03;0;1,03;;
5/6/2019 11:45;0;1,03;0;1,03;;
5/6/2019 12:00;0;1,03;0;1,03;;
5/6/2019 12:15;0;1,04;0;1,04;;
5/6/2019 12:30;0;1,04;0;1,04;;
5/6/2019 12:45;0;1,04;0;1,04;;
5/6/2019 13:00;0;1,04;0;1,04;;
5/6/2019 13:15;0;1,05;0;1,05;;
5/6/2019 13:30;0;1,06;0;1,06;;
5/6/2019 13:45;0;1,06;0;1,06;;
5/6/2019 14:00;0;1,06;0;1,06;;
5/6/2019 14:15;0;1,07;0;1,07;;
5/6/2019 14:30;0;1,07;0;1,07;;
5/6/2019 14:45;0;1,07;0;1,07;;
5/6/2019 15:00;0;1,07;0;1,07;;
5/6/2019 15:15;0;1,08;0;1,08;;
5/6/2019 15:30;0;1,08;0;1,08;;
5/6/2019 15:45;0;1,08;0;1,08;;
5/6/2019 16:00;0;1,08;0;1,08;;
5/6/2019 16:15;0;1,08;0;1,08;;
5/6/2019 16:30;0;1,09;0;1,09;;
5/6/2019 16:45;0;1,09;0;1,09;;
5/6/2019 17:00;0;1,09;0;1,09;;
